"ticker","year","GHG","yearcount","chat_company"
"IFF",2011,28802,13,"INTERNATIONAL FLAVORS AND FRAGRANCES INC."
"IFF",2012,29123,13,"INTERNATIONAL FLAVORS AND FRAGRANCES INC."
"IFF",2013,32072,13,"INTERNATIONAL FLAVORS AND FRAGRANCES INC."
"IFF",2014,29881,13,"INTERNATIONAL FLAVORS AND FRAGRANCES INC."
"IFF",2015,38581,13,"INTERNATIONAL FLAVORS AND FRAGRANCES INC."
"IFF",2016,40356,13,"INTERNATIONAL FLAVORS AND FRAGRANCES INC."
"IFF",2017,36739,13,"INTERNATIONAL FLAVORS AND FRAGRANCES INC."
"IFF",2018,38374,13,"INTERNATIONAL FLAVORS AND FRAGRANCES INC."
"IFF",2019,36254,13,"INTERNATIONAL FLAVORS AND FRAGRANCES INC."
"IFF",2020,57249,13,"INTERNATIONAL FLAVORS AND FRAGRANCES INC."
"IFF",2021,247480,13,"INTERNATIONAL FLAVORS AND FRAGRANCES INC."
"IFF",2022,378029,13,"INTERNATIONAL FLAVORS AND FRAGRANCES INC."
"IFNNY",2010,6188,13,"INFINEON TECHNOLOGIES AMERICAS CORP"
"IFNNY",2011,262066,13,"INFINEON TECHNOLOGIES AMERICAS CORP"
"IFNNY",2012,258524,13,"INFINEON TECHNOLOGIES AMERICAS CORP"
"IFNNY",2013,235598,13,"INFINEON TECHNOLOGIES AMERICAS CORP"
"IFNNY",2014,256750,13,"INFINEON TECHNOLOGIES AMERICAS CORP"
"IFNNY",2015,429128,13,"INFINEON TECHNOLOGIES AMERICAS CORP"
"IFNNY",2016,410258,13,"INFINEON TECHNOLOGIES AMERICAS CORP"
"IFNNY",2017,244830,13,"INFINEON TECHNOLOGIES AMERICAS CORP"
"IFNNY",2018,252168,13,"INFINEON TECHNOLOGIES AMERICAS CORP"
"IFNNY",2019,224360,13,"INFINEON TECHNOLOGIES AMERICAS CORP"
"IFNNY",2020,226642,13,"INFINEON TECHNOLOGIES AMERICAS CORP"
"IFNNY",2021,185306,13,"INFINEON TECHNOLOGIES AMERICAS CORP"
"IFNNY",2022,195344,13,"INFINEON TECHNOLOGIES AMERICAS CORP"
"INTC",2010,266000,13,"INTEL CORPORATION"
"INTC",2011,3352817.76,13,"INTEL CORPORATION"
"INTC",2012,3176509.56,13,"INTEL CORPORATION"
"INTC",2013,2713628.84,13,"INTEL CORPORATION"
"INTC",2014,4077831.16,13,"INTEL CORPORATION"
"INTC",2015,3698155.36,13,"INTEL CORPORATION"
"INTC",2016,3510182.52,13,"INTEL CORPORATION"
"INTC",2017,3326789.4,13,"INTEL CORPORATION"
"INTC",2018,3777843.4,13,"INTEL CORPORATION"
"INTC",2019,3117696,13,"INTEL CORPORATION"
"INTC",2020,4100236,13,"INTEL CORPORATION"
"INTC",2021,4752684,13,"INTEL CORPORATION"
"INTC",2022,3750540,13,"INTEL CORPORATION"
"IP",2010,6042024,13,"INTERNATIONAL PAPER - MAYSVILLE MILL"
"IP",2011,7111978,13,"INTERNATIONAL PAPER - MAYSVILLE MILL"
"IP",2012,7439141,13,"INTERNATIONAL PAPER - MAYSVILLE MILL"
"IP",2013,6947351,13,"INTERNATIONAL PAPER - MAYSVILLE MILL"
"IP",2014,6441353,13,"INTERNATIONAL PAPER - MAYSVILLE MILL"
"IP",2015,6473483,13,"INTERNATIONAL PAPER - MAYSVILLE MILL"
"IP",2016,6574912,13,"INTERNATIONAL PAPER - MAYSVILLE MILL"
"IP",2017,5978236,13,"INTERNATIONAL PAPER - MAYSVILLE MILL"
"IP",2018,5821275,13,"INTERNATIONAL PAPER - MAYSVILLE MILL"
"IP",2019,5910126,13,"INTERNATIONAL PAPER - MAYSVILLE MILL"
"IP",2020,6070993,13,"INTERNATIONAL PAPER - MAYSVILLE MILL"
"IP",2021,5738842,13,"INTERNATIONAL PAPER - MAYSVILLE MILL"
"IP",2022,5306489,13,"INTERNATIONAL PAPER - MAYSVILLE MILL"
"ITW",2010,26522,13,"ILLINOIS TOOL WORKS INC"
"ITW",2011,27501,13,"ILLINOIS TOOL WORKS INC"
"ITW",2012,12618.97,13,"ILLINOIS TOOL WORKS INC"
"ITW",2013,12696.39,13,"ILLINOIS TOOL WORKS INC"
"ITW",2014,12641.02,13,"ILLINOIS TOOL WORKS INC"
"ITW",2015,12830.16,13,"ILLINOIS TOOL WORKS INC"
"ITW",2016,13475,13,"ILLINOIS TOOL WORKS INC"
"ITW",2017,15562.4,13,"ILLINOIS TOOL WORKS INC"
"ITW",2018,9585.87,13,"ILLINOIS TOOL WORKS INC"
"ITW",2019,9104.2,13,"ILLINOIS TOOL WORKS INC"
"ITW",2020,13372.59,13,"ILLINOIS TOOL WORKS INC"
"ITW",2021,12134.85,13,"ILLINOIS TOOL WORKS INC"
"ITW",2022,24990,13,"ILLINOIS TOOL WORKS INC"
"KMB",2010,2342156,13,"KIMBERLY-CLARK CORP"
"KMB",2011,2859162,13,"KIMBERLY-CLARK CORP"
"KMB",2012,2828860,13,"KIMBERLY-CLARK CORP"
"KMB",2013,2393512,13,"KIMBERLY-CLARK CORP"
"KMB",2014,2546072,13,"KIMBERLY-CLARK CORP"
"KMB",2015,2526838,13,"KIMBERLY-CLARK CORP"
"KMB",2016,2402832,13,"KIMBERLY-CLARK CORP"
"KMB",2017,2303262,13,"KIMBERLY-CLARK CORP"
"KMB",2018,2145960,13,"KIMBERLY-CLARK CORP"
"KMB",2019,2223904,13,"KIMBERLY-CLARK CORP"
"KMB",2020,2089914,13,"KIMBERLY-CLARK CORP"
"KMB",2021,2111316,13,"KIMBERLY-CLARK CORP"
"KMB",2022,2193158,13,"KIMBERLY-CLARK CORP"
"KMI",2010,1018626.21,13,"KINDER MORGAN, INC."
"KMI",2011,18483177.06,13,"KINDER MORGAN, INC."
"KMI",2012,14103535.41,13,"KINDER MORGAN, INC."
"KMI",2013,13271618.16,13,"KINDER MORGAN, INC."
"KMI",2014,12058975.17,13,"KINDER MORGAN, INC."
"KMI",2015,23068163.48,13,"KINDER MORGAN, INC."
"KMI",2016,10332707.68,13,"KINDER MORGAN, INC."
"KMI",2017,10334550.43,13,"KINDER MORGAN, INC."
"KMI",2018,10336894.58,13,"KINDER MORGAN, INC."
"KMI",2019,11552543.88,13,"KINDER MORGAN, INC."
"KMI",2020,12079898.43,13,"KINDER MORGAN, INC."
"KMI",2021,11740151.1323,13,"KINDER MORGAN, INC."
"KMI",2022,11405136.6676,13,"KINDER MORGAN, INC."
"KOP",2010,58207,13,"KOPPERS INC."
"KOP",2011,62663,13,"KOPPERS INC."
"KOP",2012,55496,13,"KOPPERS INC."
"KOP",2013,66544,13,"KOPPERS INC."
"KOP",2014,74482,13,"KOPPERS INC."
"KOP",2015,77891,13,"KOPPERS INC."
"KOP",2016,72332,13,"KOPPERS INC."
"KOP",2017,66652,13,"KOPPERS INC."
"KOP",2018,74068,13,"KOPPERS INC."
"KOP",2019,74553,13,"KOPPERS INC."
"KOP",2020,65317,13,"KOPPERS INC."
"KOP",2021,53067,13,"KOPPERS INC."
"KOP",2022,46460,13,"KOPPERS INC."
"L",2010,10207089,13,"LOEWS CORPORATION"
"L",2011,23457915,13,"LOEWS CORPORATION"
"L",2012,25244388,13,"LOEWS CORPORATION"
"L",2013,23539167,13,"LOEWS CORPORATION"
"L",2014,19144836,13,"LOEWS CORPORATION"
"L",2015,19553634,13,"LOEWS CORPORATION"
"L",2016,21871125,13,"LOEWS CORPORATION"
"L",2017,25390584,13,"LOEWS CORPORATION"
"L",2018,28265778,13,"LOEWS CORPORATION"
"L",2019,29665062,13,"LOEWS CORPORATION"
"L",2020,23147676,13,"LOEWS CORPORATION"
"L",2021,23817303,13,"LOEWS CORPORATION"
"L",2022,19260450,13,"LOEWS CORPORATION"
"LEG",2010,97181,13,"LEGGETT & PLATT, INC."
"LEG",2011,95474,13,"LEGGETT & PLATT, INC."
"LEG",2012,93970,13,"LEGGETT & PLATT, INC."
"LEG",2013,94169,13,"LEGGETT & PLATT, INC."
"LEG",2014,90835,13,"LEGGETT & PLATT, INC."
"LEG",2015,100329,13,"LEGGETT & PLATT, INC."
"LEG",2016,75175,13,"LEGGETT & PLATT, INC."
"LEG",2017,85892,13,"LEGGETT & PLATT, INC."
"LEG",2018,87886,13,"LEGGETT & PLATT, INC."
"LEG",2019,82485,13,"LEGGETT & PLATT, INC."
"LEG",2020,82946,13,"LEGGETT & PLATT, INC."
"LEG",2021,87896,13,"LEGGETT & PLATT, INC."
"LEG",2022,82950,13,"LEGGETT & PLATT, INC."
"LMT",2010,306232,13,"LOCKHEED MARTIN CORPORATION"
"LMT",2011,368644,13,"LOCKHEED MARTIN CORPORATION"
"LMT",2012,332744,13,"LOCKHEED MARTIN CORPORATION"
"LMT",2013,335720,13,"LOCKHEED MARTIN CORPORATION"
"LMT",2014,325976,13,"LOCKHEED MARTIN CORPORATION"
"LMT",2015,541552,13,"LOCKHEED MARTIN CORPORATION"
"LMT",2016,472660,13,"LOCKHEED MARTIN CORPORATION"
"LMT",2017,385680,13,"LOCKHEED MARTIN CORPORATION"
"LMT",2018,490540,13,"LOCKHEED MARTIN CORPORATION"
"LMT",2019,458960,13,"LOCKHEED MARTIN CORPORATION"
"LMT",2020,456304,13,"LOCKHEED MARTIN CORPORATION"
"LMT",2021,472340,13,"LOCKHEED MARTIN CORPORATION"
"LMT",2022,410972,13,"LOCKHEED MARTIN CORPORATION"
"LNG",2010,134914,13,"CHENIERE ENERGY INC"
"LNG",2011,124626,13,"CHENIERE ENERGY INC"
"LNG",2012,124006,13,"CHENIERE ENERGY INC"
"LNG",2013,118944,13,"CHENIERE ENERGY INC"
"LNG",2014,347250,13,"CHENIERE ENERGY INC"
"LNG",2015,363036,13,"CHENIERE ENERGY INC"
"LNG",2016,2605924,13,"CHENIERE ENERGY INC"
"LNG",2017,7011378,13,"CHENIERE ENERGY INC"
"LNG",2018,9110520,13,"CHENIERE ENERGY INC"
"LNG",2019,13596880,13,"CHENIERE ENERGY INC"
"LNG",2020,12309562,13,"CHENIERE ENERGY INC"
"LNG",2021,18005564,13,"CHENIERE ENERGY INC"
"LNG",2022,19570498,13,"CHENIERE ENERGY INC"
"LNT",2010,67544932.988,13,"ALLIANT ENERGY CORPORATION"
"LNT",2011,68631916.2996,13,"ALLIANT ENERGY CORPORATION"
"LNT",2012,63070141.9004,13,"ALLIANT ENERGY CORPORATION"
"LNT",2013,64747052.6612,13,"ALLIANT ENERGY CORPORATION"
"LNT",2014,61631638.4648,13,"ALLIANT ENERGY CORPORATION"
"LNT",2015,60803428.7152,13,"ALLIANT ENERGY CORPORATION"
"LNT",2016,52668063.1136,13,"ALLIANT ENERGY CORPORATION"
"LNT",2017,60031917.8784,13,"ALLIANT ENERGY CORPORATION"
"LNT",2018,63393408.2944,13,"ALLIANT ENERGY CORPORATION"
"LNT",2019,53265692.8552,13,"ALLIANT ENERGY CORPORATION"
"LNT",2020,47261891.9856,13,"ALLIANT ENERGY CORPORATION"
"LNT",2021,59926562.0328,13,"ALLIANT ENERGY CORPORATION"
"LNT",2022,51156852.6456,13,"ALLIANT ENERGY CORPORATION"
"LXS",2010,601008,13,"LANXESS CORPORATION"
"LXS",2011,604504,13,"LANXESS CORPORATION"
"LXS",2012,675568,13,"LANXESS CORPORATION"
"LXS",2013,620272,13,"LANXESS CORPORATION"
"LXS",2014,554324,13,"LANXESS CORPORATION"
"LXS",2015,570844,13,"LANXESS CORPORATION"
"LXS",2016,576384,13,"LANXESS CORPORATION"
"LXS",2017,775964,13,"LANXESS CORPORATION"
"LXS",2018,1067878,13,"LANXESS CORPORATION"
"LXS",2019,1351356,13,"LANXESS CORPORATION"
"LXS",2020,1315876,13,"LANXESS CORPORATION"
"LXS",2021,1199946,13,"LANXESS CORPORATION"
"LXS",2022,1447790,13,"LANXESS CORPORATION"
"LXU",2010,4839840,13,"LSB INDUSTRIES, INC."
"LXU",2011,1352970,13,"LSB INDUSTRIES, INC."
"LXU",2012,1071636,13,"LSB INDUSTRIES, INC."
"LXU",2013,687668,13,"LSB INDUSTRIES, INC."
"LXU",2014,1064259,13,"LSB INDUSTRIES, INC."
"LXU",2015,1390701,13,"LSB INDUSTRIES, INC."
"LXU",2016,1502524,13,"LSB INDUSTRIES, INC."
"LXU",2017,1914712,13,"LSB INDUSTRIES, INC."
"LXU",2018,1967335,13,"LSB INDUSTRIES, INC."
"LXU",2019,1771814,13,"LSB INDUSTRIES, INC."
"LXU",2020,2054449,13,"LSB INDUSTRIES, INC."
"LXU",2021,1858016,13,"LSB INDUSTRIES, INC."
"LXU",2022,1879792,13,"LSB INDUSTRIES, INC."
"LYB",2010,13249744.35,13,"LYONDELLBASELL INDUSTRIES INC"
"LYB",2011,50416532,13,"LYONDELLBASELL INDUSTRIES INC"
"LYB",2012,53092701,13,"LYONDELLBASELL INDUSTRIES INC"
"LYB",2013,56657446,13,"LYONDELLBASELL INDUSTRIES INC"
"LYB",2014,56250871,13,"LYONDELLBASELL INDUSTRIES INC"
"LYB",2015,8166829.5,13,"LYONDELLBASELL INDUSTRIES INC"
"LYB",2016,7154687.7,13,"LYONDELLBASELL INDUSTRIES INC"
"LYB",2017,7601966.95,13,"LYONDELLBASELL INDUSTRIES INC"
"LYB",2018,7830310.95,13,"LYONDELLBASELL INDUSTRIES INC"
"LYB",2019,8031834,13,"LYONDELLBASELL INDUSTRIES INC"
"LYB",2020,7760790,13,"LYONDELLBASELL INDUSTRIES INC"
"LYB",2021,8339428,13,"LYONDELLBASELL INDUSTRIES INC"
"LYB",2022,8261408.5,13,"LYONDELLBASELL INDUSTRIES INC"
"MCEM",2010,726689,13,"MONARCH CEMENT COMPANY (THE)"
"MCEM",2011,409164,13,"MONARCH CEMENT COMPANY (THE)"
"MCEM",2012,512809,13,"MONARCH CEMENT COMPANY (THE)"
"MCEM",2013,490528,13,"MONARCH CEMENT COMPANY (THE)"
"MCEM",2014,679777,13,"MONARCH CEMENT COMPANY (THE)"
"MCEM",2015,601201,13,"MONARCH CEMENT COMPANY (THE)"
"MCEM",2016,692345,13,"MONARCH CEMENT COMPANY (THE)"
"MCEM",2017,768498,13,"MONARCH CEMENT COMPANY (THE)"
"MCEM",2018,828265,13,"MONARCH CEMENT COMPANY (THE)"
"MCEM",2019,696172,13,"MONARCH CEMENT COMPANY (THE)"
"MCEM",2020,829774,13,"MONARCH CEMENT COMPANY (THE)"
"MCEM",2021,893548,13,"MONARCH CEMENT COMPANY (THE)"
"MCEM",2022,933015,13,"MONARCH CEMENT COMPANY (THE)"
"MDU",2010,1781325.096,13,"MDU RESOURCES GROUP, INC."
"MDU",2011,5956579.352,13,"MDU RESOURCES GROUP, INC."
"MDU",2012,4795679.464,13,"MDU RESOURCES GROUP, INC."
"MDU",2013,4501894.864,13,"MDU RESOURCES GROUP, INC."
"MDU",2014,7793129.852,13,"MDU RESOURCES GROUP, INC."
"MDU",2015,5775364.704,13,"MDU RESOURCES GROUP, INC."
"MDU",2016,6419163.532,13,"MDU RESOURCES GROUP, INC."
"MDU",2017,6326150.768,13,"MDU RESOURCES GROUP, INC."
"MDU",2018,6955468.292,13,"MDU RESOURCES GROUP, INC."
"MDU",2019,7031316.5,13,"MDU RESOURCES GROUP, INC."
"MDU",2020,8682471.86,13,"MDU RESOURCES GROUP, INC."
"MDU",2021,8999915.716,13,"MDU RESOURCES GROUP, INC."
"MDU",2022,6185462.828,13,"MDU RESOURCES GROUP, INC."
"MGEE",2010,317324.05,13,"MADISON GAS AND ELECTRIC CO."
"MGEE",2011,2104471.9,13,"MADISON GAS AND ELECTRIC CO."
"MGEE",2012,2096398.54,13,"MADISON GAS AND ELECTRIC CO."
"MGEE",2013,2482184.64,13,"MADISON GAS AND ELECTRIC CO."
"MGEE",2014,1776687.18,13,"MADISON GAS AND ELECTRIC CO."
"MGEE",2015,7663793.52,13,"MADISON GAS AND ELECTRIC CO."
"MGEE",2016,8594214.48,13,"MADISON GAS AND ELECTRIC CO."
"MGEE",2017,9372855.92,13,"MADISON GAS AND ELECTRIC CO."
"MGEE",2018,9741208.48,13,"MADISON GAS AND ELECTRIC CO."
"MGEE",2019,8630194.8,13,"MADISON GAS AND ELECTRIC CO."
"MGEE",2020,3781877,13,"MADISON GAS AND ELECTRIC CO."
"MGEE",2021,3682575.89,13,"MADISON GAS AND ELECTRIC CO."
"MGEE",2022,1519066.77,13,"MADISON GAS AND ELECTRIC CO."
"MGM",2010,518988,13,"MGM RESORTS INTERNATIONAL"
"MGM",2011,523552,13,"MGM RESORTS INTERNATIONAL"
"MGM",2012,510908,13,"MGM RESORTS INTERNATIONAL"
"MGM",2013,535752,13,"MGM RESORTS INTERNATIONAL"
"MGM",2014,521396,13,"MGM RESORTS INTERNATIONAL"
"MGM",2015,528800,13,"MGM RESORTS INTERNATIONAL"
"MGM",2016,538088,13,"MGM RESORTS INTERNATIONAL"
"MGM",2017,513772,13,"MGM RESORTS INTERNATIONAL"
"MGM",2018,520984,13,"MGM RESORTS INTERNATIONAL"
"MGM",2019,552116,13,"MGM RESORTS INTERNATIONAL"
"MGM",2020,403704,13,"MGM RESORTS INTERNATIONAL"
"MGM",2021,451776,13,"MGM RESORTS INTERNATIONAL"
"MGM",2022,454536,13,"MGM RESORTS INTERNATIONAL"
"MGPI",2010,71421.5,13,"MGP INGREDIENTS, INC."
"MGPI",2011,308753.7,13,"MGP INGREDIENTS, INC."
"MGPI",2012,273862.4,13,"MGP INGREDIENTS, INC."
"MGPI",2013,277263.5,13,"MGP INGREDIENTS, INC."
"MGPI",2014,254023.3,13,"MGP INGREDIENTS, INC."
"MGPI",2015,262513.4,13,"MGP INGREDIENTS, INC."
"MGPI",2016,241102.8,13,"MGP INGREDIENTS, INC."
"MGPI",2017,204868,13,"MGP INGREDIENTS, INC."
"MGPI",2018,72969,13,"MGP INGREDIENTS, INC."
"MGPI",2019,218317,13,"MGP INGREDIENTS, INC."
"MGPI",2020,215161,13,"MGP INGREDIENTS, INC."
"MGPI",2021,188078,13,"MGP INGREDIENTS, INC."
"MGPI",2022,227379,13,"MGP INGREDIENTS, INC."
"MHK",2010,446130,13,"MOHAWK INDUSTRIES, INC"
"MHK",2011,453550,13,"MOHAWK INDUSTRIES, INC"
"MHK",2012,429282,13,"MOHAWK INDUSTRIES, INC"
"MHK",2013,440502,13,"MOHAWK INDUSTRIES, INC"
"MHK",2014,442206,13,"MOHAWK INDUSTRIES, INC"
"MHK",2015,1392312,13,"MOHAWK INDUSTRIES, INC"
"MHK",2016,1408252,13,"MOHAWK INDUSTRIES, INC"
"MHK",2017,1606152,13,"MOHAWK INDUSTRIES, INC"
"MHK",2018,1379180,13,"MOHAWK INDUSTRIES, INC"
"MHK",2019,1350960,13,"MOHAWK INDUSTRIES, INC"
"MHK",2020,1321648,13,"MOHAWK INDUSTRIES, INC"
"MHK",2021,1332076,13,"MOHAWK INDUSTRIES, INC"
"MHK",2022,1189216,13,"MOHAWK INDUSTRIES, INC"
"MLM",2010,4815308,13,"MARTIN MARIETTA MATERIALS, INC."
"MLM",2011,1176998,13,"MARTIN MARIETTA MATERIALS, INC."
"MLM",2012,1178297,13,"MARTIN MARIETTA MATERIALS, INC."
"MLM",2013,1537712,13,"MARTIN MARIETTA MATERIALS, INC."
"MLM",2014,3984549,13,"MARTIN MARIETTA MATERIALS, INC."
"MLM",2015,2694525,13,"MARTIN MARIETTA MATERIALS, INC."
"MLM",2016,3858006,13,"MARTIN MARIETTA MATERIALS, INC."
"MLM",2017,3729107,13,"MARTIN MARIETTA MATERIALS, INC."
"MLM",2018,3763181,13,"MARTIN MARIETTA MATERIALS, INC."
"MLM",2019,3939577,13,"MARTIN MARIETTA MATERIALS, INC."
"MLM",2020,3928503,13,"MARTIN MARIETTA MATERIALS, INC."
"MLM",2021,5198634,13,"MARTIN MARIETTA MATERIALS, INC."
"MLM",2022,4635379,13,"MARTIN MARIETTA MATERIALS, INC."
"MMLP",2010,119674,13,"MARTIN MIDSTREAM PARTNERS L.P."
"MMLP",2011,286028,13,"MARTIN MIDSTREAM PARTNERS L.P."
"MMLP",2012,240764,13,"MARTIN MIDSTREAM PARTNERS L.P."
"MMLP",2013,304520,13,"MARTIN MIDSTREAM PARTNERS L.P."
"MMLP",2014,285920,13,"MARTIN MIDSTREAM PARTNERS L.P."
"MMLP",2015,250816,13,"MARTIN MIDSTREAM PARTNERS L.P."
"MMLP",2016,142224,13,"MARTIN MIDSTREAM PARTNERS L.P."
"MMLP",2017,151084,13,"MARTIN MIDSTREAM PARTNERS L.P."
"MMLP",2018,1294324,13,"MARTIN MIDSTREAM PARTNERS L.P."
"MMLP",2019,168492,13,"MARTIN MIDSTREAM PARTNERS L.P."
"MMLP",2020,206544,13,"MARTIN MIDSTREAM PARTNERS L.P."
"MMLP",2021,219900,13,"MARTIN MIDSTREAM PARTNERS L.P."
"MMLP",2022,216276,13,"MARTIN MIDSTREAM PARTNERS L.P."
"MMM",2010,1358670,13,"3M COMPANY"
"MMM",2011,6443970,13,"3M COMPANY"
"MMM",2012,6805539,13,"3M COMPANY"
"MMM",2013,10079515,13,"3M COMPANY"
"MMM",2014,5854966,13,"3M COMPANY"
"MMM",2015,1244912,13,"3M COMPANY"
"MMM",2016,1041918,13,"3M COMPANY"
"MMM",2017,1071429,13,"3M COMPANY"
"MMM",2018,1166836,13,"3M COMPANY"
"MMM",2019,1212019,13,"3M COMPANY"
"MMM",2020,1066631,13,"3M COMPANY"
"MMM",2021,1113368,13,"3M COMPANY"
"MMM",2022,1034538,13,"3M COMPANY"
"MO",2010,183880,13,"ALTRIA GROUP, INC."
"MO",2011,198995,13,"ALTRIA GROUP, INC."
"MO",2012,221465,13,"ALTRIA GROUP, INC."
"MO",2013,203190,13,"ALTRIA GROUP, INC."
"MO",2014,120871,13,"ALTRIA GROUP, INC."
"MO",2015,110806,13,"ALTRIA GROUP, INC."
"MO",2016,93324,13,"ALTRIA GROUP, INC."
"MO",2017,91423,13,"ALTRIA GROUP, INC."
"MO",2018,92514,13,"ALTRIA GROUP, INC."
"MO",2019,87832,13,"ALTRIA GROUP, INC."
"MO",2020,76442,13,"ALTRIA GROUP, INC."
"MO",2021,75329,13,"ALTRIA GROUP, INC."
"MO",2022,72568,13,"ALTRIA GROUP, INC."
"MOS",2010,1631834,13,"THE MOSAIC COMPANY"
"MOS",2011,1111771,13,"THE MOSAIC COMPANY"
"MOS",2012,2047344,13,"THE MOSAIC COMPANY"
"MOS",2013,1793504,13,"THE MOSAIC COMPANY"
"MOS",2014,1852025,13,"THE MOSAIC COMPANY"
"MOS",2015,1944452,13,"THE MOSAIC COMPANY"
"MOS",2016,1896890,13,"THE MOSAIC COMPANY"
"MOS",2017,1385915,13,"THE MOSAIC COMPANY"
"MOS",2018,1642216,13,"THE MOSAIC COMPANY"
"MOS",2019,1255351,13,"THE MOSAIC COMPANY"
"MOS",2020,1493002,13,"THE MOSAIC COMPANY"
"MOS",2021,1342938,13,"THE MOSAIC COMPANY"
"MOS",2022,1345899,13,"THE MOSAIC COMPANY"
"MPC",2010,9237981,13,"MARATHON PETROLEUM COMPANY LP"
"MPC",2011,9725254.48,13,"MARATHON PETROLEUM COMPANY LP"
"MPC",2012,9698586.31,13,"MARATHON PETROLEUM COMPANY LP"
"MPC",2013,17065110.05,13,"MARATHON PETROLEUM COMPANY LP"
"MPC",2014,17161219.71,13,"MARATHON PETROLEUM COMPANY LP"
"MPC",2015,20228334.8808,13,"MARATHON PETROLEUM COMPANY LP"
"MPC",2016,17345048.8641,13,"MARATHON PETROLEUM COMPANY LP"
"MPC",2017,25800363.329,13,"MARATHON PETROLEUM COMPANY LP"
"MPC",2018,117219185.718,13,"MARATHON PETROLEUM COMPANY LP"
"MPC",2019,288881367.12,13,"MARATHON PETROLEUM COMPANY LP"
"MPC",2020,247146564.42,13,"MARATHON PETROLEUM COMPANY LP"
"MPC",2021,254115900.36,13,"MARATHON PETROLEUM COMPANY LP"
"MPC",2022,262721556.18,13,"MARATHON PETROLEUM COMPANY LP"
"MPLX",2010,961548,13,"MARKWEST ENERGY PARTNERS, L.P."
"MPLX",2011,5633032.8,13,"MARKWEST ENERGY PARTNERS, L.P."
"MPLX",2012,5616891.2,13,"MARKWEST ENERGY PARTNERS, L.P."
"MPLX",2013,6819391.2,13,"MARKWEST ENERGY PARTNERS, L.P."
"MPLX",2014,8711548.8,13,"MARKWEST ENERGY PARTNERS, L.P."
"MPLX",2015,35164.8,13,"MARKWEST ENERGY PARTNERS, L.P."
"MPLX",2016,3882216.4,13,"MARKWEST ENERGY PARTNERS, L.P."
"MPLX",2017,4053446.8,13,"MARKWEST ENERGY PARTNERS, L.P."
"MPLX",2018,4217961.6,13,"MARKWEST ENERGY PARTNERS, L.P."
"MPLX",2019,4529180.4,13,"MARKWEST ENERGY PARTNERS, L.P."
"MPLX",2020,4396737,13,"MARKWEST ENERGY PARTNERS, L.P."
"MPLX",2021,4298718.2,13,"MARKWEST ENERGY PARTNERS, L.P."
"MPLX",2022,4335487.6,13,"MARKWEST ENERGY PARTNERS, L.P."
"MRK",2010,469052,13,"MERCK SHARP & DOHME CORP"
"MRK",2011,496625,13,"MERCK SHARP & DOHME CORP"
"MRK",2012,483371,13,"MERCK SHARP & DOHME CORP"
"MRK",2013,480915,13,"MERCK SHARP & DOHME CORP"
"MRK",2014,455216,13,"MERCK SHARP & DOHME CORP"
"MRK",2015,429139,13,"MERCK SHARP & DOHME CORP"
"MRK",2016,387102,13,"MERCK SHARP & DOHME CORP"
"MRK",2017,379127,13,"MERCK SHARP & DOHME CORP"
"MRK",2018,410727,13,"MERCK SHARP & DOHME CORP"
"MRK",2019,368933,13,"MERCK SHARP & DOHME CORP"
"MRK",2020,365666,13,"MERCK SHARP & DOHME CORP"
"MRK",2021,373975,13,"MERCK SHARP & DOHME CORP"
"MRK",2022,333150,13,"MERCK SHARP & DOHME CORP"
"MRO",2010,1775583.936,13,"MARATHON OIL CORPORATION"
"MRO",2011,35909068.48,13,"MARATHON OIL CORPORATION"
"MRO",2012,36408929.6,13,"MARATHON OIL CORPORATION"
"MRO",2013,35194353.92,13,"MARATHON OIL CORPORATION"
"MRO",2014,37127312.32,13,"MARATHON OIL CORPORATION"
"MRO",2015,2321151.93,13,"MARATHON OIL CORPORATION"
"MRO",2016,1807682.31,13,"MARATHON OIL CORPORATION"
"MRO",2017,2667613.39,13,"MARATHON OIL CORPORATION"
"MRO",2018,4138001.1,13,"MARATHON OIL CORPORATION"
"MRO",2019,92983166.88,13,"MARATHON OIL CORPORATION"
"MRO",2020,60018290.24,13,"MARATHON OIL CORPORATION"
"MRO",2021,46929254.24,13,"MARATHON OIL CORPORATION"
"MRO",2022,45973166.56,13,"MARATHON OIL CORPORATION"
"MTX",2010,170290,13,"MINERALS TECHNOLOGIES, INC."
"MTX",2011,150593,13,"MINERALS TECHNOLOGIES, INC."
"MTX",2012,108858,13,"MINERALS TECHNOLOGIES, INC."
"MTX",2013,126726,13,"MINERALS TECHNOLOGIES, INC."
"MTX",2014,237686,13,"MINERALS TECHNOLOGIES, INC."
"MTX",2015,233513,13,"MINERALS TECHNOLOGIES, INC."
"MTX",2016,193730,13,"MINERALS TECHNOLOGIES, INC."
"MTX",2017,213472,13,"MINERALS TECHNOLOGIES, INC."
"MTX",2018,228823,13,"MINERALS TECHNOLOGIES, INC."
"MTX",2019,206067,13,"MINERALS TECHNOLOGIES, INC."
"MTX",2020,180299,13,"MINERALS TECHNOLOGIES, INC."
"MTX",2021,190196,13,"MINERALS TECHNOLOGIES, INC."
"MTX",2022,185807,13,"MINERALS TECHNOLOGIES, INC."
"MU",2010,33715,13,"MICRON TECHNOLOGY, INC."
"MU",2011,641022.56,13,"MICRON TECHNOLOGY, INC."
