"","V1","V2","V3"
"5089","Heartland Corn Products","Roseburg Forest Products","19"
"5090","Heaven Hill Distilleries Inc","Viatris Inc","21"
"5091","Hecla Greens Creek Mine","Green Plains","19"
"5092","Hecla Greens Creek Mining Company","Rosebud Mining Company","21"
"5093","Heidelberg Materials US Cement LLC","Venator Materials LLC","23"
"5094","Helis Oil & Gas, LLC","SHD Oil & Gas LLC","7"
"5095","Helis Oil and Gas Company, L.L.C.","Eli Lilly and Company","20"
"5096","Helis Oil and Gas Company, LLC","Eli Lilly and Company","17"
"5097","Henderson County","Robeson County","8"
"5098","Henderson Municipal Power and Light","Texas Municipal Power Agency","23"
"5099","Hennepin County Environmental Services","Rock River Environmental Services","23"
"5100","Henrico County Department of Public Works","San Diego County Department of Public Works","10"
"5101","Henry County Commissioners","St Lucie County Commissioners","11"
"5102","Henry County, Board of Commissioners","Seminole County Board of County Commissioners","17"
"5103","Henry Resources LLC","Roan Resources LLC","7"
"5104","Heorot Power Holdings LLC","Riverstone Holdings LLC","12"
"5105","Hercules Cement Holding Company","SNF Holding Company","18"
"5106","Heritage - Crystal Clean, LLC","Tervita, LLC","21"
"5107","Heritage Environmental Services, LLC.","Rock River Environmental Services","20"
"5108","Hermes Consolidated Inc.","Consolidated Edison, Inc.","15"
"5109","Hernando County, Fl","Shenandoah County VA","11"
"5110","Heron Lake BioEnergy, LLC","Spectra Energy LLC","15"
"5111","Hess Corporation","Hess Corporation","0"
"5112","Hess Corproation","Hess Corporation","2"
"5113","Hess North Dakota Export Logistics LLC","Tesoro Logistics LP","23"
"5114","Hexcel Corporation","Hexcel Corporation","0"
"5115","Hexion Inc","Textron Inc","5"
"5116","Hi-Crush Blair LLC","True Oil LLC","14"
"5117","Hibbing Taconite Company, A Joint Venture","Thermal Venture","32"
"5118","Hibernia Resources III, LLC","Verdad Resources LLC","13"
"5119","Hickory Run Energy, LLC","TRP Energy LLC","13"
"5120","Hickory Run Holdings, LLC","Rupert Holdings, LLC","13"
"5121","High River Resources LLC","Roan Resources LLC","12"
"5122","High Sierra Limited","WH Group Ltd","17"
"5123","HighPoint Resources Corp","Samson Resources Corp","11"
"5124","Highlander Oil & Gas Assets LLC","Sabine Oil & Gas LLC","17"
"5125","Highpeak Energy Holdings LLC","Rupert Holdings, LLC","16"
"5126","Highstar IV GWF Holdings LLC","TGGT Holdings, LLC","18"
"5127","Highstar IV SWG Holdings, LLC","TGGT Holdings, LLC","17"
"5128","Highstar Linden CIV A, LLC","Linde LLC","17"
"5129","Highstar Linden Prism/IV-A Interco LLC","Linde Inc","29"
"5130","Highwater Ethanol, LLC","United Ethanol LLC","10"
"5131","Hiland Partners LP","Williams Partners LP","8"
"5132","Hilcorp Alaska LLC","Savant Alaska LLC","13"
"5133","Hilcorp Alaska, LLC","Solae, LLC","13"
"5134","Hilcorp North Slope, LLC","North Star BlueScope LLC","18"
"5135","Hill Top MM RH, LP","MPLX LP","17"
"5136","Hill-Lake Gas Storage, LLC","Solae, LLC","18"
"5137","Hillsborough County","Rice County","14"
"5138","Hillsborough County Board of County Commissioners","Seminole County Board of County Commissioners","16"
"5139","Hillsborough County Public Utilities Department","San Joaquin County Public Works Department","31"
"5140","Hilmar Cheese Company","Deere & Company","14"
"5141","Hitachi Metals America","Titan America LLC","17"
"5142","Hitachi Metals America Holdings Inc","Rio Tinto America Holdings Inc.","18"
"5143","Hitachi Metals America Holdings, Inc","Rio Tinto America Holdings Inc.","19"
"5144","Hoeganaes Corporation","Hess Corporation","7"
"5145","Holcim (US)","Sanofi US","10"
"5146","Holcim (US) INC","Elanco US INC","10"
"5147","Holcim (US) Inc","Agrium US Inc","10"
"5148","Holcim (US) Inc.","Roxul USA, Inc.","11"
"5149","Holcim (US) Inc. - Corporate Office","Olin Corporation","25"
"5150","Holcim (US), Inc.","Roxul USA, Inc.","10"
"5151","Holcim(US) Inc.","Novelis Inc.","11"
"5152","Holland Board of Public Works","Clean Harbors","22"
"5153","Hollingsworth & Vose","Halliburton","17"
"5154","HollyFrontier Corporation","PolyOne Corporation","10"
"5155","HollyFrontier Puget Sound Refining LLC","United Refining Co","26"
"5156","Holmes Western Oil Corp","Otter Tail Corp","16"
"5157","Holy Cross Electric Association, Inc.","Lincoln Electric Holdings, Inc.","26"
"5158","Home Grown Fuels","Ameren","14"
"5159","Homeland Energy Solutions, LLC","SG Solutions LLC","18"
"5160","Honeywell International","Honeywell International","0"
"5161","Honeywell International Incorporated","Honeywell International Incorporated","0"
"5162","Honeywell International, Inc.","Honeywell International, Inc.","0"
"5163","Honeywell-UOP","Dow","12"
"5164","Hood Companies, Inc.","Slawson Companies Inc","11"
"5165","Hood Container of Louisiana, LLC","State of Louisiana","18"
"5166","Hoosier Energy","Try Energy","8"
"5167","Hoosier Energy REC, Inc.","Noble Energy Inc.","13"
"5168","Hoover Energy Partners LP","NGL Energy Partners LP","9"
"5169","Hopkinsville Elevator Company","Monsanto Company","17"
"5170","Horizon Ethanol dba Poet Biorefining-Jewell","Summit Ethanol dba POET Biorefining - Leipsic","30"
"5171","Horizon Ethanol, LLC dba POET Biorefining - Jewell","Summit Ethanol, LLC dba POET Biorefining-Leipsic","24"
"5172","Hormel Foods Corporation","Hess Corporation","10"
"5173","Horry County Solid Waste Authority","The Horry County Solid Waste Authority Inc","8"
"5174","Horsehead Corporation","Hess Corporation","9"
"5175","Horsehead Holding Corp.","SF Holding Corp","12"
"5176","Horsehead corporation","Hess Corporation","11"
"5177","Houston County Board of Commissioners","Seminole County Board of County Commissioners","20"
"5178","Houweling California Holdings, INC","Southern California Edison","22"
"5179","Houweling Nurseries Oxnard, Inc.","Ingredion Inc.","24"
"5180","Howard County","Sarpy County","7"
"5181","Howard County, Maryland","Seward County Kansas","15"
"5182","Howard Energy Partners","Terra Energy Partners","9"
"5183","Howard Energy Partners LLC","Spur Energy Partners LLC","8"
"5184","Howard University","Rowan University","5"
"5185","Howmet Aerospace Inc","Starpet Inc","15"
"5186","Huber Equity Corporation","Hess Corporation","12"
"5187","Hudson Energy NY, LLC","Samson Energy Co LLC","11"
"5188","Huhtamaki North America INC","Sappi North America Inc","14"
"5189","Humboldt Utilities","Northeast Utilities","13"
"5190","Humboldt Waste Managment Authority","Waste Management","20"
"5191","Hunt Consolidated","Google","15"
"5192","Hunt Consolidated Inc.","Consolidated Edison, Inc.","13"
"5193","Hunt Consolidated, Inc.","Consolidated Edison, Inc.","12"
"5194","Hunt Forest Products, LLC","Roseburg Forest Products","15"
"5195","Hunt Oil Company","T-C Oil Company","7"
"5196","Hunter Ridge Energy Services LLC","Vantage Energy LLC","20"
"5197","Huntington Energy, L.L.C","Vantage Energy LLC","14"
"5198","Huntsman International LLC","Titan International INC","11"
"5199","Huntsman P&A Investments LLC","Set Perc Investment LLC","15"
"5200","Huntsman Petrochemical LLC","Eastman Chemical Co","17"
"5201","Huntsman Petrochemical, LLC","Titan America, LLC","17"
"5202","Huntsville Solid Waste Disposal Authority","Salinas Valley Solid Waste Authority","23"
"5203","Huron Real Estate Associates, LLC.","Roan Resources LLC","24"
"5204","Husker Ag, LLC","Rustick, LLC","10"
"5205","Husky Energy CO","SM Energy Co","9"
"5206","Husky Energy Inc.","MGE Energy Inc.","8"
"5207","Husky Superior Refining Holding Corp","SF Holding Corp","23"
"5208","Hutchinson Technology Inc","Micron Technology, Inc.","12"
"5209","Hutchinson Technology Inc.","Micron Technology, Inc.","11"
"5210","Hutchinson Utilities Commission","Northeast Utilities","24"
"5211","Hyde Park Holdings, L.L.C.","Rupert Holdings, LLC","14"
"5212","Hydro Extrusion North America","Traxys North America","15"
"5213","Hyundai Motor Manufacturing Alabama, LLC","Venator Materials LLC","29"
"5214","IACX ENERGY LLC","SABINAL ENERGY LLC","7"
"5215","IACX Energy LLC","UP Energy LLC","6"
"5216","IBERDROLA RENEWABLES LLC","UNIBOARD USA LLC","20"
"5217","IBERDROLA USA INC","ELANCO US INC","10"
"5218","IBM CORP","FMC CORP","4"
"5219","IBM Corporation","FMC Corporation","4"
"5220","ICL Industrial Products","LSB Industries","15"
"5221","ICL NORTH AMERICA INC","CRH AMERICAS INC","7"
"5222","ICL Performance Products LP","Sonoco Products Co","19"
"5223","ICL SPECIALTY PRODUCTS NORTH AMERICA INC","BP PRODUCTS NORTH AMERICA INC","13"
"5224","ICL-PPLP (ICL PERFORMANCE PRODUCTS LP)","PPL CORP","30"
"5225","ICL-PPLP (ICL Performance Products LP)","OCI Partners LP","29"
"5226","ICM","","3"
"5227","ICM INC","CEMEX INC","4"
"5228","ICM, Inc.","CEMEX, Inc.","4"
"5229","IDACORP","IDACORP","0"
"5230","IDACORP INC","IDACORP INC","0"
"5231","IDACORP, Inc","IDACORP, Inc","0"
"5232","IDAHO POWER","IDACORP","8"
"5233","IDAHO REGIONAL SOLID WASTE DISTRICT","CONSOLIDATED EDISON INC","26"
"5234","IDAHO WASTE SYSTEMS INC","CASELLA WASTE SYSTEMS INC","10"
"5235","IESI","HEI","3"
"5236","IESI AR LANDFILL CORP","T S LANDFILL, INC","14"
"5237","IESI CORP","AES CORP","3"
"5238","IESI CORPORATION","HESS CORPORATION","4"
"5239","IESI Corporation","AES Corporation","3"
"5240","IESI LA CORP","INTEL CORP","6"
"5241","IESI LA LANDFILL CORP","T S LANDFILL, INC","14"
"5242","IESI MO CORP","AES CORP","6"
"5243","IIF US HOLDING LP","SABIC US HOLDINGS LP","7"
"5244","IIF US Holding LP","SABIC US Holdings LP","7"
"5245","IIG Minwool, LLC","Solae, LLC","12"
"5246","IKOMAT INDUSTRIES","MOHAWK INDUSTRIES INC","12"
"5247","IKOMat Industries","LSB Industries","9"
"5248","IL POMODORA INC","DOW INC","10"
"5249","IL Pomodora, Inc.","Rhodia, Inc.","11"
"5250","ILLINOIS GAS CO","KELLOGG CO","11"
"5251","ILLINOIS GAS COMPANY","3M COMPANY","14"
"5252","ILLINOIS TOOL WORKS INC","ILLINOIS TOOL WORKS INC","0"
"5253","IMERYS USA INC","MURPHY USA INC","6"
"5254","IMERYS USA Inc.","SRI USA, Inc.","8"
"5255","IMG MIDSTREAM LLC","DCP MIDSTREAM LP","9"
"5256","IMG Midstream LLC","DCP Midstream LP","9"
"5257","IMPACT EXPLORATION & PRODUCTION","MATERION CORP","22"
"5258","IMPERIAL IRRIGATION DISTRICT","KINDER MORGAN INC","23"
"5259","IMPERIAL SUGAR CO","JM SMUCKER CO","14"
"5260","IMTT-BAYONNE LLC","SCI LLC","13"
"5261","IMTT-Bayonne, LLC","Solae, LLC","13"
"5262","INC COUNTY OF LOS ALAMOS","UAMPS","21"
"5263","INC COUNTY OF LOS ALAMOS NEW MEXICO","PUBLIC SERIVCE CO OF NEW MEXICO","28"
"5264","INCOBRASA INDUSTRIES LTD","CARAUSTAR INDUSTRIES INC","14"
"5265","INCOBRASA NORTH AMERICA LTD","SAINT GOBAIN NORTH AMERICA","15"
"5266","INDECK ENERGY","DEVON ENERGY","7"
"5267","INDECK ENERGY SERVICES INC","PDC ENERGY INC","14"
"5268","INDECK-Corinth Limited Partnership","DCP Midstream Partners LP","29"
"5269","INDIAN RIVER COUNTY","SALT LAKE COUNTY","15"
"5270","INDIANA MUNICIPAL POWER AGENCY","IDACORP INC","23"
"5271","INDIANA UNIVERSITY","DEVON ENERGY","16"
"5272","INDIGO MINERALS LLC","DOW INC","14"
"5273","INDORAMA VENTURES HOLDINGS LP","SABIC US HOLDINGS LP","17"
"5274","INDORAMA VENTURES INVESTMENT USA","TAK INVESTMENT LLC","24"
"5275","INDORAMA VENTURES USA HOLDINGS LP","SABIC US HOLDINGS LP","21"
"5276","INDSPEC CHEMICAL CORP","LYONDELL CHEMICAL CO","11"
"5277","INEOS ABS (USA) Corporation","Sasol USA Corporation","14"
"5278","INEOS AMERICAS LLC","BP AMERICA INC","12"
"5279","INEOS Joliet US Holdco LLC","Solae, LLC","20"
"5280","INEOS NOVA, LLC","SCI LLC","12"
"5281","INEOS Nitriles USA LLC","Solae, LLC","18"
"5282","INEOS PIGMENTS USA INC","TAIHEIYO CEMENT USA INC","13"
"5283","INEOS STYROLUTION AMERICA LLC","PLAINS ALL AMERICAN GP LLC","21"
"5284","INEOS US CHEMICALS CO","EASTMAN CHEMICAL CO","12"
"5285","INEOS US Chemicals CO","Sun Chemical","13"
"5286","INEOS US I INC","ELANCO US INC","9"
"5287","INEOS US I Inc","ONEOK Inc","9"
"5288","INEOS USA LLC","UNIBOARD USA LLC","9"
"5289","INERGY MIDSTREAM, LLC","ANTERO MIDSTREAM LLC","7"
"5290","INFINEON TECHNOLOGIES AMERICAS CORP","MINERALS TECHNOLOGIES INC","22"
"5291","INGEVITY CORP","INGEVITY CORP","0"
"5292","INGOMAR PACKING CO","BOEING CO","13"
"5293","INGOMAR PACKING CO LLC","TOMPC LLC","15"
"5294","INGOMAR PACKING CO, LLC","TOMPC, LLC","15"
"5295","INGREDION INC","INGREDION INC","0"
"5296","INNOVIA FILMS INC","DIODES INC","13"
"5297","INPEX AMERICAS INC","BP AMERICA INC","6"
"5298","INSTANT BRANDS LLC","CONAGRA BRANDS INC","14"
"5299","INTEGRYS ENERGY GROUP INC","MGE ENERGY INC","15"
"5300","INTEL CORP","INTEL CORP","0"
"5301","INTENSITY MIDSTREAM LLC","ANTERO MIDSTREAM LLC","9"
"5302","INTER-POWER/AHL/CON PARTNERS LP","ENTERPRISE PRODUCTS PARTNERS LP","22"
"5303","INTER-POWER/AHLCON PARTNERS LP","ENTERPRISE PRODUCTS PARTNERS LP","21"
"5304","INTERLOCK INDS INC","DIODES INC","12"
"5305","INTERMOUNTAIN POWER AGENCY","INTERNATIONAL PAPER CO","18"
"5306","INTERMOUNTAIN RURAL ELEC ASSN","INTERNATIONAL PAPER CO","23"
"5307","INTERMOUNTAIN RURAL ELECTRIC ASSOC","GENERAL ELECTRIC CO","21"
"5308","INTERNATIONAL AUTOMOTIVE COMPONENTS GROUP NORTH AMERICA INC","BP PRODUCTS NORTH AMERICA INC","40"
"5309","INTERNATIONAL AUTOMOTIVE COMPONENTS NORTH AMERICA","INTERNATIONAL PAPER CO","31"
"5310","INTERNATIONAL FLAVORS & FRAGRANCES INC","INTERNATIONAL FLAVORS & FRAGRANCES INC","0"
"5311","INTERNATIONAL GRAND INVESTMENT CORP","INTERNATIONAL PAPER CO","19"
"5312","INTERNATIONAL MATEX TANK TERMINALS","INTERNATIONAL PAPER CO","22"
"5313","INTERNATIONAL PAPER - MAYSVILLE MILL","INTERNATIONAL PAPER CO","18"
"5314","INTERNATIONAL PAPER CO","INTERNATIONAL PAPER CO","0"
"5315","INTERNATIONAL RECTIFIER","INTERNATIONAL PAPER CO","13"
"5316","INTERNATIONAL TEXTILE GROUP","INTERNATIONAL PAPER CO","15"
"5317","INTERNATIONAL-MATEX TANK TERMINALS LLC","INTERNATIONAL PAPER CO","22"
"5318","INTERSIL CORP","INTEL CORP","3"
"5319","INTERSTATE RESOURCES INC","EOG RESOURCES INC","11"
"5320","INTERSTATE WASTE SERVICES","UNISEA INC","21"
"5321","INTREPID POTASH INC","INTREPID POTASH INC","0"
"5322","INTREPID POTASH, INC","INTREPID POTASH, INC","0"
"5323","INVENERGY LLC","SABINAL ENERGY LLC","7"
"5324","IOTC","","4"
"5325","IOWA ETHANOL LLC D.B.A. POET Biorefining - Hanlontown","The Boeing Co","46"
"5326","IOWA FERTILIZER CO LLC","PFIZER INC","18"
"5327","IOWA FERTLIZER CO LLC","PFIZER INC","17"
"5328","IOWA STATE UNIVERSITY","MORGAN STANLEY","17"
"5329","IOWA STATE UNIVERSITY OF SCIENCE &  TECHNOLOGY","EVERSOURCE ENERGY","37"
"5330","IOWA WASTE SERVICES LLC","SCI LLC","18"
"5331","IOWA WASTE SYSTEMS INC","CASELLA WASTE SYSTEMS INC","9"
"5332","IOWA WASTE SYSTEMS, INC","CASELLA WASTE SYSTEMS, INC","9"
"5333","IPR-GDF SUEZ ENERGY NORTH AMERICA INC","BP PRODUCTS NORTH AMERICA INC","22"
"5334","IPR-GDF SUEZ Energy North America","UPM North America","20"
"5335","IPR-GDF SUEZ Energy North America, Inc.","Linde North America, Inc","21"
"5336","IPR-GDF SUEZ NORTH AMERICA INC","BP PRODUCTS NORTH AMERICA INC","15"
"5337","IPR-GDF SUEZ NORTH AMERICA, INC","BP PRODUCTS NORTH AMERICA INC","16"
"5338","IPR-GDF SUEZ North America, Inc","Sappi North America Inc","16"
"5339","IPR-GDF SUEZ North America, Inc.","Sasol North America Inc.","16"
"5340","IPR-GDF SUEZ North American, Inc","Sappi North America Inc","17"
"5341","IPR-GDF Suez Energy North America","UPM North America","20"
"5342","IPR-GDF Suez North America","UPM North America","13"
"5343","IPR-GDF Suez North America, Inc","Linde North America, Inc","15"
"5344","IPR-GDFSUEZ NORTH AMERICA, INC.","BP PRODUCTS NORTH AMERICA INC","16"
"5345","IPSCO TUBULARS INC","ELANCO US INC","13"
"5346","IPSCO TUBULARS LLC","SCI LLC","13"
"5347","IPSCO Tubulars Inc.","One Gas Inc.","13"
"5348","IPSCO Tubulars LLC","SCI LLC","13"
"5349","IREDELL COUNTY","INTEL CORP","12"
"5350","IREDELL COUNTY NORTH CAROLINA","FORD MOTOR CO","22"
"5351","IRG REALTY ADVISORS LLC","GENERAL MOTORS LLC","17"
"5352","IRG Realty Advisors, LLC","General Motors, LLC","17"
"5353","IRON HORSE MIDSTREAM LLC","ANTERO MIDSTREAM LLC","12"
"5354","IRON SENERGY HOLDING LLC","CVR ENERGY INC","14"
"5355","IRONCLAD ENERGY PARTNERS","MARKWEST ENERGY PARTNERS LP","17"
"5356","IRONCLAD ENERGY PARTNERS LLC","MARKWEST ENERGY PARTNERS LP","17"
"5357","IROQUOIS BIO ENERGY CO LLC","SABINAL ENERGY LLC","16"
"5358","IROQUOIS BIO-ENERGY CO LLC","FIRSTENERGY CORP","18"
"5359","IROQUOIS GAS TRANSMISSION SYSTEM LP","EQUITRANS MIDSTREAM CORP","27"
"5360","IROQUOIS GAS TRANSMISSION SYSTEM, LP","EQUITRANS MIDSTREAM CORP","28"
"5361","IRVING CONSUMER PRODUCTS INC","MUELLER WATER PRODUCTS INC","20"
"5362","IRVING JD LTD","BUNGE LTD","10"
"5363","IRVING TISSUE INC","UNISEA INC","11"
"5364","IRWS LLC","SCI LLC","5"
"5365","ISLAND ENERGY INVESTOR HOLDINGS","TALISMAN ENERGY USA INC","22"
"5366","ISLAND ENERGY INVESTOR HOLDINGS LLC","TAK INVESTMENT HOLDINGS, LLC","21"
"5367","ISLAND ENERGY SERVICES, LLC","SABINAL ENERGY LLC","17"
"5368","ISLIP RESOURCE RECOVERY AGENCY","EVERSOURCE ENERGY","21"
"5369","ISOLATEK INTERNATIONAL","EDISON INTERNATIONAL","8"
"5370","ISP CHEMCO LLC","SCI LLC","9"
"5371","ISP Chemicals LLC","US Ceramics LLC","8"
"5372","ISQ OREGON LLC","QORVO INC","11"
"5373","ISQ Oregon (Acquisition), LLC","SG Solutions LLC","21"
"5374","ITAFOS CONDA HOLDINGS","ITC HOLDINGS CORP","14"
"5375","ITC HOLDINGS CORP","ITC HOLDINGS CORP","0"
"5376","ITC Holdings Corp","ITC Holdings Corp","0"
"5377","ITC INVESTMENT HOLDING INC","TAK INVESTMENT HOLDINGS, LLC","10"
"5378","ITC INVESTMENT HOLDINGS INC","TAK INVESTMENT HOLDINGS, LLC","9"
"5379","ITOCHU INTERNATIONAL INC","TA CHEN INTERNATIONAL INC","7"
"5380","Iberdrola Renewables","Ameren","18"
"5381","Iberdrola Renewables LLC","Solae, LLC","18"
"5382","Iberdrola USA, Inc.","Roxul USA, Inc.","10"
"5383","Idaho Power","Dow","10"
"5384","Idaho Power CO","TTX Power LLC","11"
"5385","Idaho Power Company","Ford Motor Company","13"
"5386","Idaho Regional Waste Services, LLC","Utica Gas Services, LLC","19"
"5387","Idaho Waste Services, INC","Utica Gas Services, LLC","16"
"5388","Illinois Tool Works","Olin Corp","16"
"5389","Imerys Carbonates LLC","Styron LLC","15"
"5390","Imerys Clays Inc","Tesla Inc","9"
"5391","Imerys Clays Inc.","Tesla Inc","10"
"5392","Imerys Filtration Minerals, Inc.","Delta Air Lines, Inc.","21"
"5393","Imerys S.A.","Vale SA","10"
"5394","Impact Exploration & Production","Rio Grande Exploration & Production","14"
"5395","Imperial Irrigation District","Turlock Irrigation District","11"
"5396","Imperial Sugar Co.","U.S. Sugar Corp.","14"
"5397","Imperial Sugar Company","Campbell Soup Company","13"
"5398","Imperium Grays Harbor","Clean Harbors","16"
"5399","Indeck Energy Services Inc.","Semco Energy Inc","17"
"5400","Indeck Energy Services of Silver Springs, Inc.","FPL Energy Operation Services, Inc","34"
"5401","Indeck Energy Services, Inc.","Xcel Energy, Inc.","17"
"5402","Indeck Energy-Alexandria, LLC","UP Energy LLC","20"
"5403","Indeck Niles, LLC","Linde LLC","12"
"5404","Indeck-Corinth Limited Partnership","Tunnel Hill Partners","28"
"5405","Indeck-Oswego Limited Partnership","Tunnel Hill Partners","27"
"5406","Indeck-Yerkes Limited Partnership","Tunnel Hill Partners","27"
"5407","Indian River County","Rice County","10"
"5408","Indiana Municipal Power","Utah Municipal Power Agency","16"
"5409","Indiana Municipal Power Agency","Utah Municipal Power Agency","9"
"5410","Indiana Municipal Power Agency (IMPA 100% owns GT2 and GT3)","Utah Municipal Power Agency","38"
"5411","Indiana University","Rowan University","8"
"5412","Indigo Minerals, LLC","Valley Minerals LLC","13"
"5413","Indigo Resources LLC","Roan Resources LLC","8"
"5414","Individual Investors (JJ Fair, Jim Rice, Ron Watkins, Rich Weiss)","Lamb Weston inc","58"
"5415","Indorama Ventures Holdings LP","Thermal Ventures II LP","19"
"5416","Indorama Ventures Oxides LLC","Thermal Ventures II LP","20"
"5417","Ineos Americas, LLC","Titan America, LLC","9"
"5418","Inergy Midstream, LLC","Antero Midstream LLC","7"
"5419","Inergy Propane LP","Energy Transfer LP","9"
"5420","Inergy West Coast LLC","Tenrgys LLC","14"
"5421","Infineon Technologies Americas Corp","Infineon Technologies Americas Corp","0"
"5422","Infinity Natural Resources, LLC","TG Natural Resources LLC","11"
"5423","Ingevity CORP","Ingevity CORP","0"
"5424","Ingevity SC, LLC","Ingevity CORP","9"
"5425","Ingomar Packing Company, LLC","Boeing Company","18"
"5426","Ingredion Inc.","Ingredion Inc.","0"
"5427","Ingredion Incorporated","Ingredion Incorporated","0"
"5428","Inland Empire Energy Center, LLC","Sanare Energy Partners, LLC","19"
"5429","Inpex Americas Inc","SCA Americas Inc","8"
"5430","Instant Brands LLC","Styron LLC","14"
"5431","Integrated Device Technology, Inc.","Micron Technology, Inc.","19"
"5432","Integrys Energy Group Inc","Sterling Energy Group Inc","10"
"5433","Integrys Energy Group Inc.","Sterling Energy Group Inc","11"
"5434","Intel Copororation","Intel Corporation","3"
"5435","Intel Corporation","Intel Corporation","0"
"5436","Inter-Power/AhlCon Partners, L.P.","Sterling Power Partners, LP","18"
"5437","Intermountain Power Agency","International Paper","19"
"5438","Intermountain Rural Elec Assn","International Paper","22"
"5439","International Automotive Components","International Paper Company","20"
"5440","International Business Machines Corporation","International Business Machines Corporation","0"
"5441","International Flavors and Fragrances Inc.","International Flavors and Fragrances Inc.","0"
"5442","International Grand Investment Corporation","International Business Machines Corporation","23"
"5443","International Matex Tank Terminals","International Paper","19"
"5444","International Paper","International Paper","0"
"5445","International Paper - Maysville Mill","International Paper - Maysville Mill","0"
"5446","International Paper Company","International Paper Company","0"
"5447","International Rectifier","International Paper","10"
"5448","International Specialty Products, Inc.","The International Group, Inc.","21"
"5449","International Textile Group","International Paper","14"
"5450","Intersil CORP","Ingevity CORP","8"
"5451","Interstate Resources, Inc.","Trey Resources, Inc.","10"
"5452","Interstate Waste Services","Utica Gas Services, LLC","20"
"5453","Intrepid Potash, Inc","Intrepid Potash, Inc","0"
"5454","Intrepid Potash, Inc.","Intrepid Potash, Inc.","0"
"5455","Invenergy Investment Company LLC","Set Perc Investment LLC","19"
"5456","Invenergy LLC","Tenrgys LLC","6"
"5457","Iowa Army Ammunition Plant","Corning Inc.","24"
"5458","Iowa Ethanol LLC D.B.A. POET Biorefining - Hanlontown","Summit Ethanol, LLC dba POET Biorefining-Leipsic","39"
"5459","Iowa Fertilizer Co LLC","Southwire Co LLC","16"
"5460","Iowa State University","Utah State University","6"
"5461","Iowa Waste Systems, Inc.","Casella Waste Systems, Inc.","9"
"5462","Iredell County","Rice County","9"
"5463","Iron Horse Midstream LLC","Antero Midstream LLC","12"
"5464","Iron Senergy Holding, LLC","Rupert Holdings, LLC","15"
"5465","Ironclad Energy Partners","Terra Energy Partners","9"
"5466","Iroquois Bio Energy Company LLC","Sampson Energy Company LLC","15"
"5467","Iroquois Gas Transmission System, LP","Texas Eastern Transmission, L.P.","26"
"5468","Irving Consumer Products Inc","Revere Copper Products, Inc.","18"
"5469","Irving Tissue, Inc.","Corning Inc.","13"
"5470","Islip Resource Recovery Agency","Nisource Inc","22"
"5471","Isolatek International","Roll International","8"
"5472","Itafos Conda Holdings","JFE Holdings","15"
"5473","J CLEO THOMPSON & JAMES CLEO THOMPSON JR L P","LOEWS CORP","36"
"5474","J CLEO THOMPSON & JAMES CLEO THOMPSON JR LP","LOEWS CORP","35"
"5475","J POWER USA DEVELOPMENT CO LTD","TALLGRASS DEVELOPMENT LP","22"
"5476","J Power","Dow","6"
"5477","J Power USA Development Co Ltd","Ri-Corp. Development, Inc","25"
"5478","J R Simplot Company","T-C Oil Company","12"
"5479","J-POWER USA","GE","11"
"5480","J-POWER USA DEVELOPMENT CO LTD","TALLGRASS DEVELOPMENT LP","22"
"5481","J-POWER USA Generation, L.P.","Sempra Generation","21"
"5482","J-Power Development Co, LTD.","Ri-Corp. Development, Inc","19"
"5483","J-Power USA","Dow","10"
"5484","J-Power USA Development Co, LTD.","Ri-Corp. Development, Inc","23"
"5485","J-Power USA Development Co. ltd","Ri-Corp. Development, Inc","24"
"5486","J-Power USA Development Co. ltd.","Ri-Corp. Development, Inc","25"
"5487","J-Power USA development Co. ltd.","Ri-Corp. Development, Inc","27"
"5488","J-W Operating Company","Boeing Company","11"
"5489","J. Cleo Thompson & James Cleo Thompson, Jr. L.P.","SemGas, LP","42"
"5490","J. M. Huber Corporation","Hess Corporation","11"
"5491","J. R. Simplot Company","U.S. Silica Company","12"
"5492","J.G. Boswell Company","Boeing Company","12"
"5493","J.L. French Automotive Castings Inc.","S.B. Aquisitions, Inc.","26"
"5494","J.L. French Corporation Gateway","FMC Corporation","20"
"5495","J.M. Huber","","10"
"5496","J.M. Huber Corporation","Hess Corporation","10"
"5497","J.M. Smucker Company","J.M. Smucker Company","0"
"5498","J.R. Simplo Company","U.S. Silica Company","10"
"5499","J.R. Simplot Company","U.S. Silica Company","11"
"5500","J.R.Simplot Company","U.S. Silica Company","12"
"5501","JACKSON ENERGY AUTHORITY","CMS ENERGY CORP","15"
"5502","JACKSONVILLE ELECTRIC AUTHORITY","EL PASO ELECTRIC CO","22"
"5503","JAGGED PEAK ENERGY LLC","DTE ENERGY CO","13"
"5504","JAMES HARDIE BUILDING PRODUCTS INC","JAMES HARDIE BUILDING PRODUCTS INC","0"
"5505","JAMES HARDIE BUILDING PRODUCTS, INC.","JAMES HARDIE BUILDING PRODUCTS, INC.","0"
"5506","JAMES HARDIE INDUSTRIES PUBLIC LTD CO","JAMES HARDIE INDUSTRIES PUBLIC LTD CO","0"
"5507","JAMES LAKE MIDSTREAM LLC","TALL OAK MIDSTREAM LLC","10"
"5508","JAMES LAKE MIDSTREAM, LLC","TALL OAK MIDSTREAM LLC","11"
"5509","JAMES MADISON UNIVERSITY","DEVON ENERGY","20"
"5510","JAMES RIVER COGENERATION CO","KRATON CO","20"
