Trammo Nitrogen Products Inc,None
Trans-Jordan Cities,None
TransAlta,TAC
"TransAlta (CE Gen) Investment USA, Inc.",None
TransAlta Centralia Generation LLC,None
TransAlta Corporation,TAC
TransCanada American Investments Ltd,None
TransCanada American Investments Ltd.,None
TransCanada Corporation,TRP
"TransCanada Energy USA, Inc.",None
TransCanada Northern Border INC,None
TransCanada Northern Border Inc.,None
TransCanada Pipeline USA Ltd,None
TransCanada Pipeline USA Ltd.,None
TransCanada/Columbia Pipeline Group,None
"TransLoad America, Inc.",None
TransMontaigne,TLP
Transcanada GL Inc,None
"Transtech Industries, Inc.",None
"Transworld Oil USA, Inc.",None
Traxys North America LLC,None
Treadstone Energy Partners,None
Tredegar Corporation,TG
"TreeHouse Foods, Inc.",THS
Trendwell Energy Corporation,None
"Trenton Agri Products, LLC",None
Tres Power LLC,None
"Trey Resources, Inc.",None
"Tri-Arrows Aluminum, Inc",None
Tri-State Generation and Transmission Association,None
"Tri-State Generation and Transmission Association, Inc.",None
"TriQuint Semiconductor, Inc.",None
Triangle USA Petroleum Corporation,None
Trident Seafoods Corporation,None
"Trigeant, LTD",None
"Trinity CO2, LLC",None
"Trinity Construction Materials, Inc.",None
"Trinity Industries, Inc.",TRN
Trinseo,TSE
Triple Crown Resources,None
"Tristream Energy, LLC",None
Triumph Energy Partners,None
Triumph Group Inc.,TGI
Trona Operating Partners,None
Tronox Alkali Wyoming CORP,TROX
Tronox Inc.,TROX
Trunkline LNG Co,None
Trustee's of the California State University,None
Trustees of Boston University,None
Trustees of Columbia University,None
Trustees of Columbia University in the City of New York,None
Trustees of Dartmough College,None
Trustees of Dartmouth College,None
Try Energy,None
Tube City IMS,None
Tucker County Solid Waste Authority,None
Tucson Electric Power,TEP
Tucson Electric Power Company,TEP
Tug Hill Operating,None
Tulare County Resource Management Agency,None
Tulare County Solid Waste Department,None
Tulsa Cement LLC,None
"Tumbleweed Midstream, LLC",None
Tunnel Hill Partners,None
Twin Rivers Paper LLC,None
Two Rivers Lumber Co LLC,None
Tyr Energy,None
Tyr Energy Inc & Chubu Electric Power CO Inc,None
Tyson Foods,TSN
Tyson Foods Inc.,TSN
"Tyson Poultry, Inc",None
U. S. Department of Energy,None
U. S. Government,None
U. S. Steel Corporation,X
U.S. Air Force Robins AFB,None
U.S. Bureau of Reclamation,None
U.S. Department of Agriculture,None
U.S. Department of the Army,None
U.S. Gypsum Corporation,None
"U.S. Lime & Minerals, Inc.",None
U.S. Renewables Group,None
U.S. Silica Company,SLCA
U.S. Sugar Corp.,None
UAMPS,None
UC REGENTS,None
UGI CORP,UGI
UIL HOLDINGS CORP,None
ULTRA PETROLEUM ENERGY CORP,UPL
UNIBOARD USA LLC,None
Unified Government of Athens-Clarke County,None
Unified Government of Wyandotte County,None
UNIFRAX I LLC,None
UNIMIN CORP,None
Union Parish Police Jury,None
UNISEA INC,None
UNIT CORP,UNT
United Coal Co LLC,None
United Continental Holdings Inc,UAL
United Dairymen of Arizona,None
United Ethanol LLC,None
United Properties Corp,None
United Refining Co,None
United States Gypsum Company,None
United States Sugar Corp,None
United Technologies Corp,UTX
Universal Stainless & Alloy Products Inc,USAP
University of Arizona,None
University of Arkansas System,None
University of California,None
University of Delaware,None
University of Illinois,None
University of Iowa,None
University of Maine System,None
University of Northern Iowa,None
University of Notre Dame,None
University of Oklahoma,None
University of Pittsburgh,None
University of Rochester,None
University of South Carolina,None
University of Tennessee,None
University of Texas at Austin,None
University of Texas System,None
University of Toledo,None
University of Vermont & State Agricultural College,None
University of Virginia,None
University of Washington Board of Regents,None
University System of New Hampshire,None
UNS Energy Corp,UNS
UNS Energy Corp (100% Ownership of Units 1 & 2 only / Operator),None
UP Energy LLC,None
UP Paper LLC,None
UpCurve Energy LLC,None
UPM North America,None
Upper Southwest Regional Solid Waste Management District,None
Upstate New York Power Producers Inc,None
Urban Oil & Gas Group LLC,None
URSA Resources Group,None
US Air Force Malmstrom AFB MT,None
US Army Garrison-Redstone Arsenal,None
US Ceramics LLC,None
US DOE,None
US Department of Energy,None
US Enrichment Corporation,None
USG Corp,None
USG Corporation,None
US Silica Holdings Inc,SLCA
US Steel Corp,X
United Dairymen of Arizona,None
United Ethanol LLC,None
United Refining Inc.,None
United States Gypsum Company,None
United States Steel Corporation,X
"Universal Stainless & Alloy Products, Inc.",USAP
University of Arizona/Arizona Board of Regents,None
University of Arkansas System,None
University of California,None
University of Chicago,None
University of Cincinnati,None
University of Colorado at Boulder,None
University of Connecticut,None
University of Kentucky,None
University of Maryland,None
University of Massachusetts,None
University of Mississippi,None
University of Nebraska Board of Regents,None
University of North Dakota,None
University of Notre Dame,None
University of Oklahoma Board of Regents,None
University of Pittsburgh,None
University of Rochester,None
University of South Carolina,None
UpCurve Energy LLC,None
Upper Southwest Regional Solid Waste Management District,None
Utah Associated Municipal Power Systems,None
Utah Municipal Power Agency,None
Utah State University,None
"Utica Gas Services, LLC",None
U.S. Bureau of Reclamation,None
U.S. Department of Energy,None
U.S. Department of the Army,None
U.S. Gypsum Corporation,None
"U.S. Lime & Minerals, Inc.",None
U.S. Silica Company,SLCA
U.S. Steel Corporation,X
"V&M STAR Ohio, LLP",None
V&M USA Corporation,None
Valero Energy Corp,VLO
Valley Minerals LLC,None
Vallourec Star,None
Vanguard Natural Resources Inc,None
Vantage Energy LLC,None
Vaquero Permian Gathering LLC,None
Vector Pipeline LP,None
Vectren Corp,VVC
Venado Operating Co LLC,None
Venator Materials LLC,VNTR
Ventura Refining & Transmission,None
Ventura Regional Sanitation District,None
Venture Global LNG Inc,None
Veolia Environmental Services North America Corp,None
Verdad Resources LLC,None
Verdun Oil Co,None
Veresen Inc,None
Veresen US Power Inc,None
Veresen Inc.,N/A
Veris Gold USA Inc.,N/A
Vermont Electric Power Co.,N/A
Vermont Electric Power Company,N/A
Versado,N/A
Verso Corp,VRS
Verso Paper Corp,VRS
Verso Paper Holdings LLC,N/A
Versum Materials Inc,VSM
Versum Materials US LLC,N/A
Vertellus Holdings LLC,N/A
Vertex Energy,VTNR
Viatris Inc,VTRS
Vicinity Energy,N/A
Vicinity Energy Inc,N/A
Vicinity Energy LLC,N/A
Victoria City Power LLC,N/A
Victoria Port Power LLC,N/A
Viking Energy of McBain LLC,N/A
Vine Oil & Gas LP,N/A
Vinton Steel LLC,N/A
Virgin Islands Water & Power Authority,N/A
Virginia Commonwealth University,N/A
Virtus Holdings,N/A
Viscofan USA Inc,N/A
Viscofan USA Inc,N/A
Vishay Intertechnology Inc,VSH
Viskase Cos Inc,VKSC
Vista Metals Corp,N/A
Vistra Corp,VST
Vistra Energy Corp,N/A
Vitro Assets Corp,N/A
Vitro Flat Glass LLC,N/A
Vitruvian Exploration LLC,N/A
Voestalpine Texas LLC,N/A
Vogel Holding Inc,N/A
Volt Parent LP,N/A
Voltage Finance LLC,N/A
Volusia County Board of County Commissioners,N/A
Volvo Group Truck Operations,N/A
Vonco II LLC,N/A
Vopak Terminals North America Inc,N/A
Votorantim Cimentos North America,N/A
Votorantim Cimentos North America Inc,N/A
VSI Holdings LLC,N/A
VSI Holdings LLC,N/A
Vulcan Materials Co,VMC
VVF Intervest LLC,N/A
VVF Intervest LLC,N/A
Val Verde Gas Gathering Company L.P.,N/A
Val Verde Gas Gathering Company LP,N/A
Vale SA,VALE
Valence Operating Company,N/A
Valero,VLO
Valero Corporation,N/A
Valero Energy,VLO
Valero Energy Corporation,VLO
"Valero Renewable Fuels Company, LLC",N/A
Validus Energy,N/A
Validus Energy LLC,N/A
"Valley Proteins, Inc",N/A
Valley Proteins,N/A
"Valley Proteins, Inc",N/A
Vallourec Star,N/A
"Vallourec Star, LP",N/A
Van Buren Energy LLC,N/A
Vanderbilt University Board of Trust,N/A
"Vanguard Natural Resources, Inc",N/A
"Vanguard Natural Resources, Inc.",N/A
"Vanguard Natural Resources, LLC",N/A
"Vanguard Operating, LLC",N/A
"Vantage Energy II, LLC",N/A
"Vantage Energy, LLC",N/A
Vantage Oleochemicals Inc.,N/A
Vantage Specialty Chemicals,N/A
Vaquero Permian Gathering LLC,N/A
Vaquero Permian Processing LLC,N/A
Vector Pipeline,N/A
"Vector Pipeline, LP",N/A
Vectren,N/A
Vectren Corporation,N/A
Vectren Fuels,N/A
Venator Materials LLC,VNTR
Vencer Energy LLC,N/A
Venoco Inc.,N/A
"Ventura Refining and Transmission, LLC",N/A
Ventura Regional Sanitation District,N/A
Venture Global LNG INC,N/A
Veolia Environnement North America Operations,N/A
"Veolia Environnement North America Operations, Inc",N/A
Veolia North America,N/A
Verdad Resources LLC,N/A
Verdun Oil Co,N/A
"Viscofan USA, Inc.",N/A
Vistra Energy Corp,VST
Vitro Flat Glass LLC,N/A
"Vitruvian Exploration, LLC",N/A
Vogel Holding Inc,N/A
"Voltage Finance, LLC",N/A
"Vonco II, LLC",N/A
Vopak Terminals North America Inc,N/A
Votorantim Cimentos North America,N/A
,
Vulcan Materials Co,VMC
VVF Intervest LLC,N/A
VVF Intervest LLC,N/A
Val Verde Gas Gathering Company L.P.,N/A
Val Verde Gas Gathering Company LP,N/A
Vale SA,VALE
Valence Operating Company,N/A
Valero,VLO
Valero Corporation,VLO
Valero Energy,VLO
Valero Energy Coporation,VLO
Valero Energy Corp,VLO
Valero Energy Corporation,VLO
"Valero Renewable Fuels Company, LLC",N/A
Validus Energy,N/A
Validus Energy LLC,N/A
"Valley Proreins, Inc",N/A
Valley Proteins,N/A
"Valley Proteins, Inc",N/A
Vallourec Star,N/A
"Vallourec Star, LP",N/A
Van Buren Energy LLC,N/A
Vanderbilt University Board of Trust,N/A
"Vanguard Natural Resources, INCORPORATED",N/A
"Vanguard Natural Resources, Inc.",N/A
"Vanguard Natural Resources, LLC",N/A
"Vanguard Operating, LLC",N/A
"Vantage Energy II, LLC",N/A
"Vantage Energy, LLC",N/A
Vantage Oleochemicals Inc.,N/A
Vantage Specialty Chemicals,N/A
Vaquero Permian Gathering LLC,N/A
Vaquero Permian Processing LLC,N/A
Vector Pipeline,N/A
"Vector Pipeline, LP",N/A
Vectren,N/A
Vectren Corporation,N/A
Vectren Fuels,N/A
Venator Materials LLC,VNTR
Vencer Energy LLC,N/A
Venoco Inc.,N/A
"Ventura Refining and Transmission, LLC",N/A
Ventura Regional Sanitation District,N/A
Venture Global LNG INC,N/A
Veolia Environement North America Operations,N/A
"Veolia Environment North American Operations, Inc",N/A
Veolia Environnement North America Operations,N/A
"Veolia Environnement North America Operations, Inc",N/A
"Veolia Environnement North America Operations, Inc.",N/A
"Veolia Environnment North America Operations, Inc.",N/A
Veolia North America,N/A
Veolia North America Inc.,N/A
Verdad Resources LLC,N/A
Verdun Oil Co,N/A
Veresen Inc.,N/A
Veresen U.S. Power Inc.,N/A
"Veresen U.S. Power, Inc.",N/A
"Veris Gold USA, Inc.",N/A
Vermont Public Power Supply Authority,N/A
Versado Gas Processing LLC,N/A
Versado Gas Processors LLC,N/A
Verso Corporation,VRS
Verso Paper Corp.,N/A
Verso Paper Corporation,N/A
"Versum Materials US, LLC",N/A
Vertellus Holdings LLC,N/A
Vesco Energy Services LLC,N/A
"Veyance Technologies, Inc",N/A
"Veyance Technologies, Inc.",N/A
Viatris Inc,VTRS
Vicinity Energy,N/A
Vicinity Energy Inc,N/A
Vicinity Energy LLC,N/A
Victoria City Power LLC,N/A
Victoria Port Power LLC,N/A
"Viking Energy of Lincoln, LLC",N/A
"Viking Energy of McBain, LLC",N/A
Village of Freeport,N/A
"Vine Oil & Gas, LP",N/A
Virgin Island Water and Power Authority,N/A
Virgin Islands Water and Power Authority,N/A
"Virtus Holdings, LLC",N/A
"Viscofan USA, Inc.",N/A
"Viscofan USA,Inc.",N/A
"Vishay Intertechnology, Inc",VSH
"Viskase Companies, Inc",VKSC
Vista Metals Corp.,N/A
Vistra Corp,VST
Vistra Energy Corp,N/A
Vitro Flat Glass LLC,N/A
"Vitruvian Exploration, LLC",N/A
Vogel Holding INC,N/A
"Voltage Finance, LLC",N/A
Volusia County Board of County Commissioners,N/A
Volvo Group Truck Operations,N/A
"Vonco 5, LLC",N/A
Vonco II Corporation,N/A
"Vonco II, LLC",N/A
Vopak Terminals North America Inc,N/A
Votorantim Cimentos North America,N/A
"Voyager Ethanol, LLC",N/A
"Voyager Ethanol, LLC dba Poet Biorefining Emmetsburg",N/A
Vulcan Materials Company,VMC
W & T Offshore Inc,WTI
"W & T Offshore, Inc.",WTI
W I Taylor County Landfill LLC,N/A
W&T Energy VI LLC,N/A
"W&T Energy VI, LLC",N/A
"W.A. Moncrief, Jr.",N/A
"W.E. Power, LLC",N/A
W.R. Grace & Co. - Conn.,GRA
Wabash Valley Power,N/A
Wacker Chemical Corp,N/A
Wafatech LLC,N/A
Wake County Government,N/A
Walleye Power LLC,N/A
Walnut Energy Center Authority,N/A
Walter Energy Inc,N/A
Walter Oil & Gas Corp,N/A
Walter Scott Jr,N/A
Walton County Power LLC,N/A
Wapiti Operating LLC,N/A
Warburg Pincus LLC,N/A
Ward Petroleum Corp,N/A
Warren Resources Inc,WRES
Warrior Met Coal Inc,HCC
Warrior Met Coal LLC,N/A
Washington County,N/A
Washington University in St Louis,N/A
Waste Commission of Scott County,N/A
Waste Connections,WCN
Waste Connections Inc,WCN
Waste Industries USA Inc,N/A
Waste Management Inc,WM
Waste Services of Bluegrass,N/A
Waterville Gas & Oil Co,N/A
Wattage Finance - NC LLC,N/A
Wausau Paper Corp,N/A
Wayne Farms LLC,N/A
Wayne State University,N/A
Wayzata Investment Partners,N/A
WCA Waste Corp,N/A
Webco Industries Inc,N/A
Weber County,N/A
Webster Parish Police Jury,N/A
WEC Energy Group,WEC
Wellesley College,N/A
Wellhead Electric Co,N/A
Wells Fargo & Co,WFC
Wellspring Capital Management LLC,N/A
West Bay Exploration Co,N/A
West Fraser Inc,WFG
West Linn Paper Co,N/A
West Texas Gas Inc,N/A
Westar Energy Inc,WR
Western Area Power Administration,N/A
Western Farmers Electric Cooperative,N/A
Western Michigan University,N/A
Western Midstream Partners LP,WES
Western Minnesota Municipal Power Agency,N/A
Western New York Energy LLC,N/A
"Western New York Energy, LLC",N/A
Western Placer Waste Management Authority,N/A
Western Plains Energy LLC,N/A
Western Refining Inc,WNR
Western Sugar Cooperative,N/A
"Westex Holdings, LLC",N/A
Westlake Chemical Corp,WLK
Westlake Corp,WLK
Westmoreland Coal Co,WLB (delisted)
Westmoreland Mining LLC,N/A
Westmoreland Sanitary Landfill LLC,N/A
Westmoreland Waste LLC,N/A
WestRock Co,WRK
WestRock Corp,WRK
Westwood Generation LLC,N/A
Wett Holdings LLC,N/A
Wexford County Landfill,N/A
Weyerhaeuser Co,WY
WGL Holdings Inc,WGL
WGL Holdings Inc.,WGL
WGR Asset Holding Company LLC,N/A
WGR Operating LP,N/A
WH Group Ltd,288 (Hong Kong)
WH Group LTD,288 (Hong Kong)
Wheelabrator Technologies Holdings Inc,N/A
WHEMCO Inc,N/A
"WHEMCO, Inc.",N/A
Whirlpool Corp,WHR
White Energy Holding Co LLC,N/A
White Oak Energy,N/A
White Oak Energy LLC,N/A
White Rock Oil & Gas LLC,N/A
White Star Petroleum LLC,N/A
Whiting Oil & Gas Corp,N/A
Whiting Oil and Gas Corp,N/A
Whiting Oil Gas Corp,N/A
Whiting Petroleum Corp,WLL
Whitney Oil & Gas LLC,N/A
Wholestone Farms Cooperative Inc,N/A
Wicomico County Maryland,N/A
Wieland Holdings Inc,N/A
Wildcat Midstream Caddo LLC,N/A
Wildfire Energy LLC,N/A
Wildhorse Resources LLC,N/A
Wilkes County,N/A
Wilkes County North Carolina,N/A
Wilks Brothers LLC,N/A
"Wilks Brothers, LLC",N/A
Willamette Falls Paper Co,N/A
William Marsh Rice University Inc,N/A
Williams Cos Inc (The),WMB
Williams Olefins LLC,N/A
Williams Partners LP,WPZ
Williams Partners LP,WPZ
"Williams Partners, LOP",WPZ
"Williams Partners, LP",WPZ
"Williams, Partners, LP",WPZ
Williamson County Tennessee,N/A
"Willimas Partners, LP",WPZ
WIN Waste Innovations,N/A
Windset Farms Inc,N/A
Winfield Resources LLC,N/A
Winnebago County Solid Waste Management Board,N/A
Winneshiek County Sanitary Landfill,N/A
Winston Plywood & Veneer LLC,N/A
Wisconsin Energy Corp,WEC
Wise Metals Group,N/A
Wold Energy Partners LLC,N/A
Wolf Hollow I Power LLC,N/A
Wolverine Fuels LLC,N/A
Wolverine Power Supply Cooperative Inc,N/A
Wood Island Waste Management Inc,N/A
Woodford Express LLC,N/A
Worcester County Department of Public Works,N/A
World Kitchen LLC,N/A
"World Minerals, Inc",N/A
World Oil Corp,N/A
Worthington Industries Inc,WOR
WPPI Energy,N/A
WPPI Energy,N/A
WPX Energy Inc,WPX
"WPX Energy, Inc.",WPX
WR Grace & Co,GRA
"WRC Energy Holdings, LLC",N/A
"WSI Sandy Run Landfill, Inc",N/A
"WSI Sandy Run Landfill, Inc.",N/A
WTG Benedum Joint Venture,N/A
WTG Benedum Joint Venture,N/A
"WTG Exploration, Inc",N/A
WTG Gas Processing LLC,N/A
WTG Gas Processing LP,N/A
"WTG Gas Processing, LP",N/A
WTG Gas Processing LP,N/A
"WTG Gas Processing, L.P.",N/A
"WTG Gas Processing, LP",N/A
"WTG Hugoton, L.P.",N/A
WTG Jameson LP,N/A
"WTG Jameson, L.P.",N/A
"WTG Jameson, LP",N/A
WTG North Permian Midstream LLC,N/A
"WTG North Permian Midstream, LLC",N/A
"WTG Sonora Gas Plant, LLC",N/A
WTG South Permian Midstream LLC,N/A
WTG South Permian Midstream LLC,N/A
WTGKS GP LLC,N/A
WTGKS GP. LLC,N/A
WWM Operating LLC,N/A
WWM Operating LLC,N/A
"WWM Operating, LLC",N/A
Wyandotte Municipal Services,N/A
Wynnchurch Capital LP,N/A
Wynnchurch Capital Partners III LP,N/A
Wyoming Investment Holdings LLC,N/A
Wyoming Municipal Power Agency,N/A
Wyoming Municipal Power Agency Inc,N/A
Wyoming Sugar Co,N/A
Wabash Valley Power,N/A
Wabash Valley Power Association,N/A
"Wabash Valley Power Association, Inc.",N/A
Wabtec US Rail Inc,WAB
Wacker Chemical Co,N/A
WaferTech L.L.C.,N/A
Wake County Government,N/A
Walleye Power LLC,N/A
"Walnut Creek Energy, LLC",N/A
"Walter Energy, Inc.",WLT
Walter Scott Jr,N/A
Walter Scott Jr.,N/A
"Walton County Power, LLC",N/A
Walton EMC,N/A
"Wapiti Operating, LLC",N/A
"Warren Resources, Inc.",WRES
"Warrior Met Coal, LLC",HCC
Warwick Investment Group,N/A
Wasatch Integrated Waste Management District,N/A
Washington County,N/A
Washington County Commissioners,N/A
"Washington County Power, LLC",N/A
"Washington Mills North Grafton, Inc.",N/A
Washington Parish Government,N/A
Washington Potato CO,N/A
Washington University Medical School,N/A
Waste Commission of Scott County,N/A
"Waste Connections, Inc",WCN
Waste Corp of America,N/A
Waste Corporation of America,N/A
Waste Corporation of Missouri,N/A
Waste Management,WM
Waste Management Inc,WM
"Waste Management of Illinois, Inc.",N/A
Waste Services of Bluegrass,N/A
"WattBridge Texas, LLC",N/A
"Wattage Finance - NC, LLC",N/A
Waupaca Foundry Holdings Inc.,N/A
Wausau Paper Corp,N/A
Wayne Farms LLC,N/A
Wayne State University,N/A
Wayzata Investment Partners,N/A
Webco Industries,N/A
Weber County,N/A
Webster Parish Police Jury,N/A
Wellesley College,N/A
"Wellhead Power Gates, LLC",N/A
"Wells Fargo Energy Capital, Inc",N/A
"Wellspring Capital Management, LLC",N/A
West Bay Exploration,N/A
West Fraser Inc,WFTBF
West Linn Paper Company,N/A
"West Texas Gas, Inc.",N/A
"West Ventures, LLC",N/A
WestRock CO,WRK
"Westar Energy, Inc",N/A
Westchester County Department of Environmental,N/A
Western Area Power Administration,N/A
"Western Berks Landfill Acquisition Co., LLC",N/A
Western Farmers Electric Cooperative,N/A
Western Illinois University,N/A
Western Lime Corporation,N/A
Western Michigan Cogeneration LP,N/A
Western Michigan University,N/A
"Western Midstream Partners, LP",WES
Western Minnesota Municipal Power Agency-Exira,N/A
"Western New York Energy, LLC",N/A
Western Placer Waste Management Authority,N/A
"Western Plains Energy, LLC",N/A
"Western Refining Southwest, Inc.",WNR
Western Sugar Cooperative,N/A
Western Washington University,N/A
"Western Wisconsin Energy, LLC",N/A
Westlake Chemical Company,WLK
"Westlake Vinyls Company, LP",N/A
Westmoreland Coal Company,N/A
Westmoreland Mining LLC,N/A
"Westmoreland Sanitary Landfill, LLC",N/A
"Westmoreland Waste, LLC",N/A
Wexford County Department of Public Works,N/A
Wexford County Landfill,N/A
Weyerhaeuser,WY
Whiptail Midstream LLC,N/A
Whirlpool Corporation,WHR
White Birch Paper Company,N/A
White Oak Energy,N/A
White Oak Resources LLC,N/A
White Rock Oil & Gas LLC,N/A
White Star Petroleum II LLC,N/A
"White Star Petroleum, LLC",N/A
Whiting Petroleum Corporation,WLL
WholeStone Farms Cooperative,N/A
Wieland Holdings Inc,N/A
WildFire Energy LLC,N/A
"Wildcat Midstream Caddo, LLC",N/A
Wildhorse Resources LLC,N/A
Wilkes County,N/A
Will County,N/A
Willamette Falls Paper Co,N/A
William Beaumont Hospital,N/A
Williams Co.,WMB
"Williams Partners, LP",WPZ
Williams Production,N/A
Williamson County,N/A
"Windset Farms, Inc",N/A
"Winfield Resources, LLC",N/A
Winnebago County Solid Waste Management Board,N/A
Winneshiek County Sanitary Landfill,N/A
"Winston Plywood & Veneer, LLC",N/A
Wisconsin Dept. of Administration,N/A
Wisconsin Electric Power Company,N/A
Wisconsin Public Power Inc.,N/A
Wise Metals Group,N/A
"Wolf Hollow I Power, LLC",N/A
Wolverine Power Supply Cooperative Inc.,N/A
"Wood Island Waste Management, Inc",N/A
Woodland Pulp LLC,N/A
Worcester County Department of Public Works,N/A
World Kitchen LLC,N/A
"World Minerals, Inc.",N/A
World Oil Corp,N/A
"Worsham Steed Gas Storage, LLC",N/A
Worthington Industries,WOR
"Worthington Steel of Michigan, Inc.",N/A
Wyandotte Municipal Services,N/A
"Wynnchurch Capital Partners III, LP",N/A
"Wyoming Investment Holdings, LLC",N/A
Wyoming Sugar Company,N/A
X-FAB Semiconductor Foundries AG,N/A
Xcel Energy,XEL
XCL Midstream LLC,N/A
Xerox Corporation,XRX
XTO Energy Inc,N/A
Yakima County Public Services - Solid Waste Div.,N/A
Yamato Kogyo (USA) Corporation,N/A
Yellowstone Energy LP,N/A
Yoakum Electric Generating Cooperative,N/A
Yolo County,N/A
York County Solid Waste & Refuse Authority,N/A
Youngstown Thermal Holdings LLC,N/A
"Yuba City Cogeneration, LP",N/A
"Zachry Construction & Materials, Inc",N/A
Zarvona Energy LLC,N/A
"Zavanna, LLC",N/A
"Zeeland Farm Services, Inc.",N/A
"Zeledyne, LLC",N/A
"Ziemax, Inc.",N/A
ZPZ Delaware I LLC,N/A
Columbia Pipeline Group,N/A
California Department of Water Resources,N/A
City of Austin,N/A
Decatur County,N/A
Ecomaine,N/A
ENI US Operating Company,N/A
Exxon Mobil Corporation,XOM
Guardian Industries Corp,N/A
"Michigan Ethanol, LLC DBA POET Biorefining-Caro",N/A
OPGA Lockport LLC,N/A
Salt Lake County,N/A
"Sanofi Aventis, Inc.",SNY
Vicinity Energy,N/A
Voestalpine Texas LLC,N/A
Whirlpool Corporation,WHR
White Birch Paper Company,N/A
"White Mountain Intermediate, LLC",N/A
White Oak Energy,N/A
White Oak Resources LLC,N/A
"White Pine Energy, LLC",N/A
"White Pine Production, LLC",N/A
White Rock Oil & Gas LLC,N/A
White Star Petroleum II LLC,N/A
"White Star Petroleum, LLC",N/A
Whiting Petroleum Corporation,WLL
WholeStone Farms Cooperative,N/A
WiELAND HOLDINGS INC,N/A
"Wicomico County, Maryland",N/A
Wieland North America,N/A
WildFire Energy LLC,N/A
"Wildcat Midstream Caddo, LLC",N/A
Wildhorse Resouces LLC,N/A
"Wildhorse Resouces, LLC",N/A
Wilkes County,N/A
Will County,N/A
Willamette Falls Paper Co,N/A
William Beaumont Hospital,N/A
Williams,WMB
Williams COMPANY,WMB
Williams Co.,WMB
"Williams Field Services Group, LLC",N/A
Williams Partners L.P.,N/A
"Williams Partners, L.P.",N/A
"Williams Partners, LP",N/A
Williams Production,N/A
Williamson County,N/A
"Williamson County, Tennessee",N/A
"Windset Farms, Inc",N/A
"Winfield Resources, LLC",N/A
Winnebago County Solid Waste Management Board,N/A
Winneshiek County Sanitary Landfill,N/A
"Winston Plywood & Veneer, LLC",N/A
Wisconsin Dept. of Administration,N/A
Wisconsin Electric Power Company,N/A
Wisconsin Public Power Inc.,N/A
Wise Metals Group,N/A
"Wolf Hollow I Power, LLC",N/A
"Wolf Hollow I, LP",N/A
Wolverine Fuels LLC,N/A
Wolverine Power Supply Cooperative Inc.,N/A
"Wolverine Power Supply Cooperative, Inc.",N/A
"Wood Island Waste Management, Inc",N/A
Woodland Pulp LLC,N/A
Worcester County Department of Public Works,N/A
World Kitchen LLC,N/A
World Litchen LLC,N/A
"World Minerals, Inc.",N/A
World Oil Corp,N/A
"Worsham Steed Gas Storage, LLC",N/A
Worthington Industries,WOR
"Worthington Steel of Michigan, Inc.",N/A
Wyandotte Municipal Services,N/A
"Wynnchurch Capital Partners III, LP",N/A
"Wynnchurch Capital, LP",N/A
"Wyoming Investment Holdings, LLC",N/A
Wyoming Sugar Company,N/A
X-FAB SEMICONDUCTOR FOUNDRIES AG,N/A
X-FAB Semiconductor Foundries AG,N/A
XCEL ENERGY,XEL
XCEL ENERGY INC,XEL
XCL MIDSTREAM LLC,N/A
XCL RESOURCES LLC,N/A
XCL Resources LLC,N/A
XEROX CORP,XRX
XPR RESOURCES LLC,N/A
XPR Resources LLC,N/A
XTO ENERGY INC,N/A
"XTO ENERGY, INC",N/A
XTO Energy Inc,N/A
"XTO Energy, Inc.",N/A
"XTO Enregy, Inc.",N/A
XcL Midstream Operating LLC,N/A
"Xcel Energy, Inc.",XEL
Xerox Corporation,XRX
YAKIMA COUNTY PUBLIC SERVICES,N/A
YAKIMA COUNTY PUBLIC SERVICES - SOLID WASTE DIV,N/A
YAMATO HOLDING CORPORATION,N/A
YAMATO KOGYO (USA) CORP,N/A
YAMATO KOGYO (USA) CORPORATION,N/A
YATES PETROLEUM CORP,N/A
YELLOWSTONE ENERGY LP,N/A
YOAKUM ELECTRIC GENERATING COOPERATIVE,N/A
YOLO COUNTY,N/A
YOLO COUNTY CALIFORNIA,N/A
YORK COUNTY SOLID WASTE & REFUSE AUTHORITY,N/A
YORK COUNTY SOUTH CAROLINA,N/A
YOUNGSTOWN THERMAL HOLDINGS LLC,N/A
"YUBA CITY COGENERATION, LP",N/A
YUMA ETHANOL LLC,N/A
"YUMA ETHANOL, LLC",N/A
Yakima County Public Services - Solid Waste Division,N/A
Yamato Holding Corporation,N/A
Yamato Kogyo (USA) Corporation,N/A
Yara North America,N/A
Yates Petroleum Corporation,N/A
Yellowstone Energy Limited Partnership,N/A
Yoakum Electric Generating Cooperative,N/A
Yolo County,N/A
York County Solid Waste & Refuse Authority,N/A
"York County, South Carolina",N/A
York Plant Holding LLC,N/A
Youngstown Thermal Holdings LLC,N/A
"Yuba City Cogeneration, LP",N/A
Yukon-Nevada Gold Corp.,N/A
"Yuma Ethanol, LLC",N/A
ZACHRY CONSTRUCTION & MATERIALS INC,N/A
ZARVONA ENERGY LLC,N/A
ZAVANNA LLC,N/A
ZEELAND FARM SERVICES INC,N/A
ZELEDYNE LLC,N/A
ZELLAR MPI EQUIPMENT INC,N/A
ZELLAR MPI REAL ESTATE INC,N/A
ZFS ITHACA LLC,N/A
ZFS Ithaca LLC,N/A
ZINC HOLDINGS LLC,N/A
ZINC HOLDINGS USA LLC,N/A
ZPZ DELAWARE I LLC,N/A
ZPZ Delaware I LLC,N/A
